baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000104951	173.242547213201	-2.45459774199974	0.598260130540652	-4.1028937358428	4.08014676914263e-05	0.00540087674228217
ENSG00000296925	10.8858104936198	-2.82728532027821	0.689612097295944	-4.09981978472297	4.13471983422989e-05	0.00544729834764344
ENSG00000100300	919.393168586423	-1.83916419367653	0.449063495500886	-4.09555488723288	4.21158428369215e-05	0.00545586605781544
ENSG00000218537	855.768379906778	-2.70485779922795	0.660383753541938	-4.09588786023365	4.20553479636876e-05	0.00545586605781544
ENSG00000197182	85.5882045716453	-1.56611776409106	0.382640033907335	-4.09292709939056	4.25961671137724e-05	0.00548253892851458
ENSG00000296575	2118.14909450467	-2.02396292934552	0.494940224279344	-4.08930781953014	4.32662368786109e-05	0.00554323851385139
ENSG00000204421	30.3235392131793	-1.65385520175813	0.405479091023753	-4.07876814950551	4.52749606953996e-05	0.00571771046769787
ENSG00000267551	51.8994016725474	-2.34671049658971	0.575472209533439	-4.07788674711555	4.54468930837425e-05	0.00571771046769787
ENSG00000295726	39.0358158912001	-4.60873946593262	1.13237125815739	-4.06998979595438	4.70151969400836e-05	0.00588849529388581
ENSG00000247877	77.3759939425785	-1.59498265159444	0.392887832151301	-4.05963870874019	4.91487044213723e-05	0.00607399696676517
ENSG00000204642	2398.94440064876	-1.57817310368991	0.388734016779138	-4.05977618518155	4.91197765878886e-05	0.00607399696676517
ENSG00000075618	695.984954285504	-1.96153147135842	0.483585994917292	-4.0562205935966	4.98731592991824e-05	0.00611748183361584
ENSG00000272933	38.4248513373325	-3.10946720401196	0.766757710953885	-4.05534520173736	5.00603164398424e-05	0.00611748183361584
ENSG00000183018	1877.52612970816	-3.07726873918622	0.759250402095781	-4.05303537632901	5.05573537668565e-05	0.00613942126394914
ENSG00000223612	24.7491422560447	-1.67878259992873	0.41436974802432	-4.05141207323416	5.09094573355079e-05	0.00615541620511142
ENSG00000233276	160.787661652661	-2.5149006788902	0.621225516188843	-4.04828941077447	5.15933260332765e-05	0.00619646448152949
ENSG00000268112	85.6594147495232	-2.00098643384076	0.494334483747607	-4.04783906368629	5.16926682490645e-05	0.00619646448152949
ENSG00000274276	5.68309620055542	-4.72254046633322	1.1672447122434	-4.04588722210329	5.21253248422531e-05	0.00622162531129969
ENSG00000188643	2688.72899833119	-1.81878392240728	0.450146509834351	-4.04042657817467	5.33540668069313e-05	0.00631431816066776
ENSG00000169660	308.287839750329	-1.26581021240102	0.313595246151242	-4.03644579417679	5.42670565834272e-05	0.00639526957964187
ENSG00000125657	372.238951021854	-4.16610064465966	1.03319301348011	-4.03225785531298	5.52435243501606e-05	0.00645586458200831
ENSG00000214063	260.877751067136	-1.53982748013733	0.382841208740496	-4.0221048439461	5.76803709492487e-05	0.00659045635590191
ENSG00000259721	42.4653101613926	-2.72978632130386	0.67878588077889	-4.02157204297104	5.78110206658062e-05	0.00659045635590191
ENSG00000225968	33.9871749771914	-2.32874963784199	0.579303934158896	-4.01990993073982	5.82203954713484e-05	0.00661014490046651
ENSG00000162006	5.01659983584078	-5.36055855889954	1.33612445322131	-4.01202039673443	6.02012971499875e-05	0.00677992834435141
ENSG00000131650	28.1169120935729	-2.5271478212788	0.631310794306241	-4.00301696734954	6.25398150359015e-05	0.00698694813581092
ENSG00000108639	3412.56008682665	-1.04854943388619	0.262197334503519	-3.99908502453567	6.35878350851433e-05	0.00704765172193671
ENSG00000132026	8.03361162693328	-4.23861299960962	1.06155479176362	-3.99283488002326	6.52880334069367e-05	0.00717911327974702
ENSG00000198832	243.441794181435	-2.00700801756263	0.504224876934698	-3.98038278032553	6.88043865677378e-05	0.00750666608139421
ENSG00000273398	122.829996648176	-1.16666095781076	0.293405430836797	-3.97627594855155	7.00028903772461e-05	0.00760770711376063
ENSG00000019169	194.582527513777	-3.87144391616885	0.97497388762372	-3.97081805504005	7.1626265362138e-05	0.00772004582892827
ENSG00000187860	94.144898262087	-1.11303874424073	0.280360805633613	-3.97002263467347	7.18658043509255e-05	0.00772004582892827
ENSG00000286885	59.7584146157961	-1.55808570180262	0.392948909231536	-3.96511013314596	7.33620671502496e-05	0.00785058442722786
ENSG00000164756	13.2329999784327	-4.28448045680846	1.08143872876521	-3.96183375243135	7.43763227632604e-05	0.00792874310983917
ENSG00000167680	181.45099112217	-2.03473397931994	0.513938200590649	-3.95910243095669	7.52319677595311e-05	0.00796534933525183
ENSG00000127220	72.3109429735617	-1.75977519146941	0.445498953110281	-3.95012194570474	7.81113859480911e-05	0.00823264531898182
ENSG00000140564	1837.09065394902	-1.11897181639919	0.283707690666142	-3.94410110551414	8.00998610533797e-05	0.00841048541060487
ENSG00000189280	124.71307607302	-5.89157042775433	1.49599092052522	-3.93823942840901	8.20816678524459e-05	0.00852477573967174
ENSG00000310376	26.2979395038074	-1.88318314223246	0.478128977489513	-3.93865093080195	8.19410418856956e-05	0.00852477573967174
ENSG00000103254	77.3490685298638	-2.3943574444613	0.609725477377294	-3.92694340863124	8.6032213195189e-05	0.00883411659757951
ENSG00000134757	308.092490477135	-3.64055608117048	0.928290419067702	-3.92178568946856	8.7895153018854e-05	0.00895953147378318
ENSG00000198933	136.03279102972	-1.16902443592304	0.298162544114868	-3.92076221174404	8.82693309727441e-05	0.00896495423297724
ENSG00000142235	59.6445571458321	-2.28845011432411	0.584377024712536	-3.91605079862582	9.00112899349634e-05	0.00910875118798379
ENSG00000175592	327.111010892001	-2.423286809227	0.618954842032747	-3.91512699257435	9.03566364778058e-05	0.00911068901380908
ENSG00000183011	242.884389434704	-1.16135110936353	0.297466570589085	-3.90413990743116	9.45610693971428e-05	0.00943246667236499
ENSG00000178531	16.6748387150251	-2.55127156610383	0.653745482085984	-3.90254561754397	9.51862913914682e-05	0.00946104312656124
ENSG00000307901	15.7198136398751	-3.5312629864063	0.905892408655927	-3.89810418175999	9.69487083617635e-05	0.00954450273182591
ENSG00000182853	25.6385371294639	-1.84050262891154	0.472249695794095	-3.89730823609469	9.72677872527086e-05	0.00954450273182591
ENSG00000230043	119.559663366729	-1.74992720725727	0.449083790145173	-3.89666081399104	9.75280569688222e-05	0.00954450273182591
ENSG00000130479	387.11873293367	-1.68553655226381	0.432616133287415	-3.89614816131695	9.77346144397498e-05	0.00954450273182591
ENSG00000189001	10.5991714527776	-3.3191462124366	0.852513333824873	-3.8933657466036	9.88629253946873e-05	0.00962105054450737
ENSG00000170561	39.8530624972178	-3.37705319588467	0.868716887652881	-3.88740364540267	0.000101322187357551	0.00973352052598168
ENSG00000261441	16.9311820935283	-2.13958518204925	0.550257983433841	-3.88833101284118	0.000100935909051985	0.00973352052598168
ENSG00000059122	497.175497317853	-1.13265797499814	0.291539760709476	-3.88508919758238	0.000102292324907252	0.00975093731965719
ENSG00000100985	984.185971296942	-2.56923227698124	0.661190420425308	-3.88576754534433	0.000102007080192131	0.00975093731965719
ENSG00000178776	14.8472163422027	-4.08021942185638	1.05222971873364	-3.87768882518062	0.000105453475319936	0.00996895995697406
ENSG00000308028	121.53348963392	-2.318536196258	0.597987008317249	-3.87723506365535	0.000105650273801086	0.00996895995697406
ENSG00000100003	117.312246131125	-1.62143531091112	0.418444021665996	-3.87491570426918	0.000106661615535867	0.0100305014205951
ENSG00000173227	24.405472384362	-2.90992929407267	0.751612155313074	-3.87158360000255	0.000108130558377053	0.0101278771542801
ENSG00000263154	5.35504335488193	-3.83341210383824	0.990308581861387	-3.87092687476559	0.000108422315400278	0.0101278771542801
ENSG00000179403	747.969686093211	-1.81319870534015	0.469327446924688	-3.86339796920317	0.00011182061087221	0.0102472403617482
ENSG00000058453	271.598347875362	-1.27278864188476	0.329311937221507	-3.86499394046757	0.000111091957606128	0.0102472403617482
ENSG00000081277	716.81510830925	-3.93535916660226	1.02010814133985	-3.85778625532134	0.000114418638674145	0.01037569018886
ENSG00000179085	148.596202322259	-1.93829310872722	0.503163799414944	-3.8522109718167	0.00011705610278655	0.0105124660798339
ENSG00000104522	1964.27596833125	-1.43427778526153	0.372313890690434	-3.85233487421526	0.000116996871212464	0.0105124660798339
ENSG00000129451	2332.22206554137	-5.5141437707753	1.43176210700197	-3.85129886020076	0.000117493009109407	0.0105178837962363
ENSG00000162572	41.0780157877549	-2.04795139604882	0.532462809555006	-3.8461867369861	0.000119970343704376	0.0107053408934927
ENSG00000170638	679.23258933665	-1.60029025549873	0.416189739671773	-3.84509780745869	0.000120504363427188	0.0107187479952909
ENSG00000295480	254.486211756097	-1.11164161235294	0.289391163965098	-3.8413115214776	0.000122378684860378	0.0108509100576202
ENSG00000198569	11.4429471386093	-3.15952713147082	0.823098864187949	-3.83857549674539	0.000123750165858203	0.010913587487085
ENSG00000117984	2720.48155703899	-1.87927766211116	0.489900802627352	-3.83603711615196	0.000125035519749759	0.0109474672934507
ENSG00000225285	47.0889600731073	-2.02781391489941	0.52897080096794	-3.83350822236085	0.000126328576302453	0.0109932216584109
ENSG00000267801	91.0922881011837	-1.78246448680236	0.464973469349143	-3.8334756804456	0.000126345297255636	0.0109932216584109
ENSG00000271581	1711.08876857534	-1.83232416052191	0.478590461294093	-3.82858478952415	0.000128882229838464	0.0111791325446842
ENSG00000100344	29.0493342533459	-3.25880476469344	0.85388123612851	-3.8164613845701	0.000135379250975717	0.0115631268493938
ENSG00000307209	14.4052637996744	-2.65054862028997	0.6954317039464	-3.81137156279872	0.000138197855544044	0.0117678844675157
ENSG00000238123	146.121182623763	-1.41646129509461	0.371722388149473	-3.81053533564688	0.000138666189448791	0.0117718743808654
ENSG00000274798	14.025045866209	-2.50308757814795	0.657426703361861	-3.80740174584937	0.000140434506062662	0.0118858659222126
ENSG00000160789	5469.68597080878	-1.3537066622628	0.355866238064033	-3.80397609401548	0.000142391927886905	0.0120151255162576
ENSG00000198546	110.487333683729	-1.14551534900444	0.301544219096758	-3.79883040847442	0.00014538052484061	0.0121936278041989
ENSG00000177706	499.496005424387	-1.21423932755592	0.319775948628429	-3.7971565177556	0.000146365379708566	0.0122029404634634
ENSG00000183242	5.36939114512589	-6.04896344991496	1.5928757185933	-3.7975112429091	0.000146156149531536	0.0122029404634634
ENSG00000253368	240.134126958076	-2.91711041083626	0.768601160081681	-3.79534999729411	0.000147435315833683	0.0122555606286749
ENSG00000163975	878.14643978847	-1.95687225606435	0.516327755439468	-3.7899807543733	0.00015065895724102	0.0124863640229724
ENSG00000054356	46.8402174539067	-2.94836403949493	0.778311257266393	-3.78815546090167	0.000151769876683371	0.0125042261232051
ENSG00000279569	353.839217009564	-1.08700110984732	0.286919164512253	-3.78852737737183	0.000151542895315145	0.0125042261232051
ENSG00000255811	56.7336567771482	-3.64151917406416	0.961826965454257	-3.78604396097828	0.000153064607556634	0.0125229168767768
ENSG00000286883	258.000259625892	-1.37266629661026	0.362715513295077	-3.78441573711673	0.000154070095217732	0.0125229168767768
ENSG00000018280	563.382209649976	-2.80813633830484	0.741950445848476	-3.78480308761527	0.000153830330099124	0.0125229168767768
ENSG00000157005	34.6846036243621	-4.23214139540341	1.11860152644909	-3.7834217952822	0.000154686943161045	0.0125229168767768
ENSG00000310140	695.83310340708	-2.68691921123001	0.709971237167182	-3.7845465711413	0.000153989071277881	0.0125229168767768
